id,language,title,cardTitle,writtenTitle,slug,summary,writtenSummary,fullText,newsType,link,videoID,source,trending,editorPick,sendNotification,keywords,imagePath,nitlType,addedBy,addedOn,publisherID,publishedOn,updatedBy,updatedOn,approved,approvedOn,approvedBy,active,isDraft,draftAddedDate,draftAssignedBy,feedback,rating,aiSummaryRating,expiryDate,contentStyleID,contentID,isPremium
27691,2,Debate: Is the internet really democratic?,,,debate-Is-the-internet-really-democratic,,,,,https://nitl.app/debate?id=360,,,0,0,0,Is the internet really democracy  ,01636568464520,3,116,2021-11-10 13:58:00,,,116,,0,,,1,0,,,,,,,1,360,0
27692,2,River Thames: Sharks and seahorses found living in waterway,"",River Thames: Sharks and seahorses found living in waterway,river-thames-sharks-and-seahorses-found-living-in-waterway,"Sharks, seahorses, eels and seals have been found living in the River Thames, per a study.
The State of the Thames Report, led by the Zoological Society of London, highlights changes since the river was declared ""biologically dead"" in 1957.
The river has seen an increase in its range of birds, marine mammals and natural habitats since the 1990s.","Sharks, seahorses, eels and seals have been found living in the River Thames, per a study.
The State of the Thames Report, led by the Zoological Society of London, highlights changes since the river was declared ""biologically dead"" in 1957.
The river has seen an increase in its range of birds, marine mammals and natural habitats since the 1990s.",,,https://www.bbc.com/news/uk-england-london-59222372,,BBC,0,0,1,River Thames Sharks and seahorses found living in waterway 1957 Sharks seahorses eels and seals have been found living in the River Thames per a study The State of Report led by Zoological Society London highlights changes since river was declared biologically dead has seen an increase its range birds marine mammals natural habitats 1990s ,59e344e0-4231-11ec-b414-df4c8cabd325,1,19,2021-11-10 14:20:27,,2021-11-11 14:08:36,42,2021-11-11 14:08:36,1,2021-11-11 14:08:36,42,1,0,,,well written,5,,,3,,0
27693,2,Brecon Beacons: Rescued caver experienced and not frightened,"",Brecon Beacons: Rescued caver 'experienced and not frightened',brecon-beacons-rescued-caver-experienced-and-not-frightened,"An injured caver stranded underground for over 2 days while 300 volunteers tried to get him to safety was fit, experienced and not frightened, per a rescue expert.
George Linnane fell while caving in the Brecon Beacons on Saturday afternoon.
Volunteers from across the UK came together to help before he was carried up after 54 hours on Monday evening.","An injured caver stranded underground for over 2 days while 300 volunteers tried to get him to safety was fit, experienced and not frightened, per a rescue expert.
George Linnane fell while caving in the Brecon Beacons on Saturday afternoon.
Volunteers from across the UK came together to help before he was carried up after 54 hours on Monday evening.",,,https://www.bbc.com/news/uk-wales-59223829,,BBC,0,0,0,Brecon Beacons Rescued caver experienced and not frightened 2 54 300 An injured caver stranded underground for over days while volunteers tried to get him safety was fit experienced and not frightened per a rescue expert George Linnane fell caving in the Brecon Beacons on Saturday afternoon Volunteers from across UK came together help before he carried up after hours Monday evening ,a2152c10-4231-11ec-b414-df4c8cabd325,1,19,2021-11-10 14:22:28,,2021-11-11 14:14:29,42,2021-11-11 14:14:29,1,2021-11-11 14:14:29,42,1,0,,,minor edits,4,,,3,,0
27694,2,Beatles song featuring George Harrison and Ringo Starr found,NITL Pick,Beatles: Song featuring George Harrison and Ringo Starr found,beatles-song-featuring-george-harrison-and-ringo-starr-found,"A previously unheard song featuring 2 of The Beatles at the height of their fame has been given its world premiere after being found in a loft.
The song, Radhe Shaam, was written and produced by broadcaster Suresh Joshi in 1968 and features Ringo Starr on drums and George Harrison on guitar.
It was unearthed at the his Birmingham home by a friend.","A previously unheard song featuring 2 of The Beatles at the height of their fame has been given its world premiere after being found in a loft.
The song, Radhe Shaam, was written and produced by broadcaster Suresh Joshi in 1968 and features Ringo Starr on drums and George Harrison on guitar.
It was unearthed at the his Birmingham home by a friend.",,,https://www.bbc.com/news/uk-england-merseyside-59233136,,BBC,0,1,1,Beatles Song featuring George Harrison and Ringo Starr found 2 1968 A previously unheard song featuring of The Beatles at the height their fame has been given its world premiere after being found in a loft Radhe Shaam was written and produced by broadcaster Suresh Joshi features Ringo Starr on drums George Harrison guitar It unearthed his Birmingham home friend ,02ce1120-4232-11ec-b414-df4c8cabd325,2,19,2021-11-10 14:25:10,,2021-11-11 14:07:14,42,2021-11-11 14:07:14,1,2021-11-11 14:07:14,42,1,0,,,well written,5,,,3,,0
27695,2,Draft deal calls for stronger carbon cutting targets by 2022,COP26,COP26: Draft deal calls for stronger carbon cutting targets by 2022,cop26-draft-deal-calls-for-stronger-carbon-cutting-targets-by-2022,"Countries are being urged to strengthen their carbon-cutting targets by the end of 2022 in a draft agreement published at the COP26 Glasgow climate summit.
It says vulnerable nations must get more help to cope with the deadly impacts of global warming.
It also says countries should submit long-term strategies for reaching net-zero by the end of 2022.","Countries are being urged to strengthen their carbon-cutting targets by the end of 2022 in a draft agreement published at the COP26 Glasgow climate summit.
It says vulnerable nations must get more help to cope with the deadly impacts of global warming.
It also says countries should submit long-term strategies for reaching net-zero by the end of 2022.",,,https://www.bbc.com/news/world-59231477,,BBC,0,1,0,2022 COP26 Draft deal calls for stronger carbon cutting targets by 2022 Countries are being urged to strengthen their carbon cutting targets by the end of in a draft agreement published at COP26 Glasgow climate summit It says vulnerable nations must get more help cope with deadly impacts global warming also countries should submit long term strategies for reaching net zero ,771eada0-4232-11ec-b414-df4c8cabd325,2,19,2021-11-10 14:28:25,,2021-11-11 14:05:47,42,2021-11-11 14:05:47,1,2021-11-11 14:05:47,42,1,0,,,minor edits,4,,,3,,0
27696,2,Google: EU court upholds €2.4 billion antitrust fine,"",Google: EU court upholds €2.4 billion antitrust fine,google-eu-court-upholds-24-billion-antitrust-fine,"Google lost an appeal against a massive EU competition fine for squeezing rival shopping services on its search engine.
The European Commission said the US tech giant had regularly given preferential treatment to its own shopping service and demoted rivals in search results.
The Commission handed Google a €2.4 billion ($2.8 billion) fine in 2017.","Google lost an appeal against a massive EU competition fine for squeezing rival shopping services on its search engine.
The European Commission said the US tech giant had regularly given preferential treatment to its own shopping service and demoted rivals in search results.
The Commission handed Google a €2.4 billion ($2.8 billion) fine in 2017.",,,https://www.dw.com/en/google-eu-court-upholds-24-billion-antitrust-fine/a-59774536,,DW,0,0,0,2 4 Google EU court upholds billion antitrust fine € 2 4 8 2017 Google lost an appeal against a massive EU competition fine for squeezing rival shopping services on its search engine The European Commission said the US tech giant had regularly given preferential treatment to own service and demoted rivals in results handed billion  €,531461a0-4234-11ec-b414-df4c8cabd325,1,32,2021-11-10 14:41:44,,2021-11-11 14:24:48,42,2021-11-11 14:24:48,1,2021-11-11 14:24:48,42,1,0,,,well written,5,,,3,,0
27697,2,"Ethiopia: UN says 16 dtaff, Dependents detained in Addis Ababa","","Ethiopia: UN Says 16 Staff, Dependents Detained in Addis Ababa",ethiopia-un-says-16-staff-dependents-detained-in-addis-ababa,"The UN said that 22 of their staff in Ethiopia were detained by the federal govt in Addis Ababa, following raids reportedly targeting ethnic Tigrayans.
It added that six of the U.N. staffers have been released.
The announcement of the detentions comes just a day after U.N. humanitarian chief concluded a visit to the country.","The UN said that 22 of their staff in Ethiopia were detained by the federal govt in Addis Ababa, following raids reportedly targeting ethnic Tigrayans. 
It added that six of the U.N. staffers have been released.
The announcement of the detentions comes just a day after U.N. humanitarian chief concluded a visit to the country.",,,https://allafrica.com/stories/202111100002.html,,All Africa,0,0,1,16 Ethiopia UN Says Staff Dependents Detained in Addis Ababa 22 The UN said that of their staff in Ethiopia were detained by the federal govt Addis Ababa following raids reportedly targeting ethnic Tigrayans It added six U N staffers have been released announcement detentions comes just a day after humanitarian chief concluded visit to country ,894e73d0-4236-11ec-b414-df4c8cabd325,1,32,2021-11-10 14:57:34,,2021-11-11 14:20:48,42,2021-11-11 14:20:48,1,2021-11-11 14:20:48,42,1,0,,,well written,5,,,3,,0
27698,2,"Fact-check: Spanish High Court announces Covid is a patented bio weapon, not a virus.",,,fact-check-undefined,,,,,https://nitl.app/fact/220,,,0,0,0, Facebook 2 US Intelligence in a report made public October stated that SARS CoV is not biological weapon and there no evidence saying otherwise 2 19 According to fact checkers at Reuters the claim that virus is patented comes from misreading documents and getting confused between SARS CoV which causes Covid According to Newtral a Spanish fact checking website This confusion was due distortion of events unrelated the SC and that it Ministry Health actually involved -,f55a91636647890476,3,19,2021-11-10 15:14:48,,2021-11-11 21:55:58,8,2021-11-11 21:55:58,1,2021-11-11 21:55:58,8,1,0,,,,,,,6,220,0
27699,2,"Fact-check:  Moderna pulled in Iceland, Finland, Sweden, Norway & Denmark due to heart issues",,,fact-check-undefined,,,,,https://nitl.app/fact/221,,,0,0,0, Facebook 30 60 Iceland continues to administer Moderna for booster shots those who are or older and of all the countries mentioned only Sweden has suspended using it anyone under years 18 30 Finland has restricted the use for males under Norway suggests people to take Pfizer but lets them choose themselves and Denmark allows request it if that is what they desire This decision by these countries was made an unpublished study stating Miderna to cause myocarditis especially in males The results are being assessed the European Medicines Agency and final expected soon,2ee4f1636647378220,3,19,2021-11-10 15:16:25,,2021-11-11 21:47:19,8,2021-11-11 21:47:19,1,2021-11-11 21:47:19,8,1,0,,,,,,,6,221,0
27700,2,Fact-check: Elon Musk to donate $250 billion for reparations to African Americans in U.S.,,,fact-check-undefined,,,,,https://nitl.app/fact/222,,,0,0,0, Instagram This claim originated on a website called Viral Cocaine which is basically satirical news blog about everything hip hop celebrities and urban folklore according to its us section Polifact fact checking was unable locate any information that indicated Musk made or will make donation for reparations 1 4 306 While the original story on website was marked as satire instagram post had no such label Also this states Elon Musk s net worth at trillion while in reality it is billion 6 While Elon Musk did mention donating Billion to combat world hunger by the UN he hasn t committed it,6ec111636557531173,3,19,2021-11-10 15:18:12,,2021-11-10 21:43:44,8,2021-11-10 21:43:44,1,2021-11-10 21:43:44,8,1,0,,,,,,,6,222,0
27701,2,Fact-check: Joe Biden’s climate plan includes cutting 90% of red meat from our diets by 2030.,,,fact-check-undefined,,,,,https://nitl.app/fact/223,,,0,0,0, FOX News The White House clearly stated that Biden s climate plans don t include restrictions on Red meat consumption and he never mentioned either 90 2030 Freshman Republican Rep Lauren Boebert tweeted Joe Biden s climate plan includes cutting red meat from our diets by they want to limit us four pounds a year Why doesn t stay out of my kitchen which also winded this fire Fox News and Business Network hosts repeated these false claims multiple times about Biden limiting the number of hamburgers Americans could eat,a9e771636557622041,3,19,2021-11-10 15:19:51,,2021-11-10 21:40:49,8,2021-11-10 21:40:49,1,2021-11-10 21:40:49,8,1,0,,,,,,,6,223,0
27703,2,360: Brexit: UK Threatening To Trigger Article 16 ,,,360-Brexit-UK-Threatening-To-Trigger-Article-16,,,,,https://nitl.app/360?id=121,,,0,0,0,,98ca41636648142274,3,127,2021-11-10 16:30:58,,2021-11-11 22:00:25,8,2021-11-11 22:00:25,1,2021-11-11 22:00:25,8,1,0,,,,,,,5,121,0
27704,2,"Heavy rains in Sri Lanka, south India kill at least 25","","Heavy rains in Sri Lanka, south India kill at least 25",heavy-rains-in-sri-lanka-south-india-kill-at-least-25,"Heavy rains on Sri Lanka's coast and in the south Indian state of Tamil Nadu have killed 25 people and destroyed several homes.
Due to Covid-19, the Sri Lankan govt has encouraged thousands of families to move in with relatives to reduce the strain on govt centres.
Low-pressure depression is expected to move towards Tamil Nadu on Thursday.","Heavy rains on Sri Lanka's coast and in the south Indian state of Tamil Nadu have killed 25 people and destroyed several homes.
Due to COVID-19, the Sri Lankan govt has encouraged thousands of families to move in with relatives to reduce the strain on govt centres
Low-pressure depression is expected to move towards Tamil Nadu on Thursday.",,,https://www.channelnewsasia.com/asia/sri-lanka-south-india-heavy-rains-killed-homes-destroyed-2304701,,Channel News Asia,0,0,1,25 Heavy rains in Sri Lanka south India kill at least 19 25 Heavy rains on Sri Lanka s coast and in the south Indian state of Tamil Nadu have killed people destroyed several homes Due to COVID Lankan govt has encouraged thousands families move with relatives reduce strain centres Low pressure depression is expected towards Thursday ,a082adc0-4248-11ec-b414-df4c8cabd325,1,32,2021-11-10 17:07:03,,2021-11-11 14:01:47,42,2021-11-11 14:01:47,1,2021-11-11 14:01:47,42,1,0,,,minor edits,4,,,3,,0
27705,2,US Capitol rioter given 41-month prison sentence,NITL Pick,US Capitol Riot: Prosecutors seek strongest sentences,us-capitol-riot-prosecutors-seek-strongest-sentences,"A man who punched a police officer during the attack on the US Capitol was sentenced to more than three years in prison.
Scott Fairlamb, 44, was the first person to be sentenced for assaulting a law enforcement officer during the Capitol riot.
This is the longest among 32 riot-related sentences handed down so far.","US prosecutors are seeking the stiffest punishments yet for participants in the deadly 6 January insurrection at the US Capitol by extremist supporters of Donald Trump.
5 people died during the capital riots, including a police officer, and a rioter who was shot.
Hundreds were injured and 3 officers committed suicide in the aftermath of the riot.",,,https://www.theguardian.com/us-news/2021/nov/10/us-capitol-attack-scott-fairlamb-jacob-chansley,,The Guardian,0,1,1,US Capitol Riot Prosecutors seek strongest sentences 6 3 5 US prosecutors are seeking the stiffest punishments yet for participants in deadly January insurrection at Capitol by extremist supporters of Donald Trump people died during capital riots including a police officer and rioter who was shot Hundreds were injured officers committed suicide aftermath riot ,de4e0c00-424b-11ec-b414-df4c8cabd325,2,127,2021-11-10 17:30:16,,2021-11-11 14:00:47,42,2021-11-11 14:00:47,1,2021-11-11 14:00:47,42,1,0,,,Title and content changed,0,,,3,,0
27706,2,Merkel appeals to Putin to intervene in Belarus border crisis,"",Merkel appeals to Putin to intervene in Belarus border crisis,merkel-appeals-to-putin-to-intervene-in-belarus-border-crisis,"The German chancellor, Angela Merkel, has asked Vladimir Putin to intervene in the crisis on the Belarus-Poland border.
The conversation came after Poland’s PM accused Putin of “masterminding” the surging numbers.
The Kremlin said Putin “proposed to establish a discussion in direct contacts between representatives of the EU member states and Minsk”.","The German chancellor, Angela Merkel, has asked Vladimir Putin to intervene in the crisis on the Belarus-Poland border.
The conversation came after Poland’s PM accused Putin of “masterminding” the surging numbers.
The Kremlin said Putin “proposed to establish a discussion in direct contacts between representatives of the EU member states and Minsk”.",,,https://www.theguardian.com/world/2021/nov/10/polish-pm-blames-vladimir-putin-for-belarus-border-crisis,,The Guardian,0,0,1,Merkel appeals to Putin intervene in Belarus border crisis The German chancellor Angela Merkel has asked Vladimir Putin to intervene in the crisis on Belarus Poland border conversation came after s PM accused of masterminding surging numbers Kremlin said proposed establish a discussion direct contacts between representatives EU member states and Minsk ,9461ae20-424c-11ec-b414-df4c8cabd325,1,127,2021-11-10 17:35:21,,2021-11-11 13:54:12,42,2021-11-11 13:54:12,1,2021-11-11 13:54:12,42,1,0,,,minor edits,4,,,3,,0
27707,2,"Japan, once a leader on climate, under fire for coal use at COP26","","Japan, once a leader on climate, under fire for coal use at COP26",japan-once-a-leader-on-climate-under-fire-for-coal-use-at-cop26,"Japan declined to phase out coal power at the UN climate talks - a leap backward for a country that once led the way to reduce greenhouse gas emissions in Kyoto Protocol.
It failed to sign as it needed to preserve all options for power generation.
Critics called that short-sighted, even as PM Kishida agreed to step up other environmental measures.","Japan declined to phase out coal power at the UN climate talks - a leap backward for a country that once led the way to reduce greenhouse gas emissions in Kyoto Protocol.
It failed to sign as it needed to preserve all options for power generation.
Critics called that short-sighted, even as PM Kishida agreed to step up other environmental measures.",,,https://www.channelnewsasia.com/sustainability/japan-once-leader-climate-under-fire-coal-use-cop26-2300256,,Channel News Asia,0,0,0,Japan once a leader on climate under fire for coal use at COP26 Japan declined to phase out coal power at the UN climate talks a leap backward for country that once led way reduce greenhouse gas emissions in Kyoto Protocol It failed sign as it needed preserve all options generation Critics called short sighted even PM Kishida agreed step up other environmental measures - ,Article/Images/power-plant-4349830_1920-1_1636621270,1,32,2021-11-10 17:36:28,,2021-11-14 00:00:00,42,2021-11-11 14:31:12,1,2021-11-11 14:31:12,42,1,0,,,changed image as it wasn't clear,4,,,3,,0
27708,2,A woman murdered every month: Greece’s reckoning on femicide,"",A woman murdered every month: Greece’s reckoning on femicide?,a-woman-murdered-every-month-greeces-reckoning-on-femicide,"Lax punishments, police inaction and inadequate laws serve to embolden abusers, say campaigners and stark figures bear them out.
In 2020 the number of offences related to domestic violence in Greece was more than three times greater than in 2010.
Greek minister urges victims to ""speak up"" amid a wave of domestic violence.","Lax punishments, police inaction and inadequate laws serve to embolden abusers, say campaigners – and stark figures bear them out.
In 2020 the number of offences related to domestic violence in Greece was more than three times greater than in 2010.
Greek minister urges victims to ‘speak up’ amid a wave of domestic violence.",,,https://www.theguardian.com/global-development/2021/nov/10/a-woman-murdered-every-month-greeces-moment-of-reckoning-on-femicide,,The Guardian,0,0,1,A woman murdered every month Greece s reckoning on femicide 2010 2020 Lax punishments police inaction and inadequate laws serve to embolden abusers say campaigners stark figures bear them out In the number of offences related domestic violence in Greece was more than three times greater Greek minister urges victims speak up amid a wave –  ‘,d67c2d20-424d-11ec-b414-df4c8cabd325,1,127,2021-11-10 17:44:22,,2021-11-11 12:18:20,42,2021-11-11 12:18:20,1,2021-11-11 12:18:20,42,1,0,,,minor edits,4,,,3,,0
27709,2,Why millennial managers are burned out,"",Why millennial managers are burned out,why-millennial-managers-are-burned-out,"Middle management is stressful for everyone, but it’s especially hard for millennial managers.
Millennial managers often feel isolated and are afraid to assert themselves. Columbia University found 18% of middle managers reported symptoms of depression.
Finding a balance between compassion and accountability is key to being a good middle manager.","Middle management is stressful for everyone, but it’s especially hard for millennial managers.
Millennial managers often feel isolated and are afraid to assert themselves. Columbia University found 18% of middle managers reported symptoms of depression.
Finding a balance between compassion and accountability is key to being a good middle manager",,,https://www.bbc.com/worklife/article/20211109-why-millennial-managers-are-burned-out,,BBC,0,0,0,Why millennial managers are burned out 18 Middle management is stressful for everyone but it s especially hard millennial managers Millennial often feel isolated and are afraid to assert themselves Columbia University found of middle reported symptoms depression Finding a balance between compassion accountability key being good manager ,5e6c9760-424e-11ec-b414-df4c8cabd325,1,127,2021-11-10 17:48:10,,2021-11-11 13:30:41,42,2021-11-11 13:30:41,1,2021-11-11 13:30:41,42,1,0,,,well written,5,,,3,,0
27710,2,Japan train driver sues over 49 cents in docked wages,In case you missed it,Japan train driver sues over 49 cents in docked wages,japan-train-driver-sues-over-49-cents-in-docked-wages,"The train driver was docked 56 yen in wages for causing a brief delay to the rail system.
But the employee refused to accept the reduction and argued that the delay caused no disruption to the timetables or passengers as the train was empty during the incident.
He is seeking 2.2 million yen in damages for mental anguish caused by the ordeal.","The train driver was docked 56 yen in wages for causing a brief delay to the rail system.
But the employee refused to accept the reduction and argued that the delay caused no disruption to the timetables or passengers as the train was empty during the incident. 
He is seeking 2.2 million yen in damages for mental anguish caused by the ordeal.",,,https://www.bbc.com/news/world-asia-59232785,,BBC,0,1,0,49 Japan train driver sues over cents in docked wages 2 56 The train driver was docked yen in wages for causing a brief delay to the rail system But employee refused accept reduction and argued that caused no disruption timetables or passengers as empty during incident He is seeking million damages mental anguish by ordeal ,0530b310-424f-11ec-b414-df4c8cabd325,2,32,2021-11-10 17:52:49,,2021-11-14 00:00:00,42,2021-11-11 14:02:52,1,2021-11-11 14:02:52,42,1,0,,,well written,5,,,3,,0
27711,2,More Tory MPs making money from firms linked to tax havens,NITL Pick,More Tory MPs making money from firms linked to tax havens,more-tory-mps-making-money-from-firms-linked-to-tax-havens,"The UK government is facing fresh calls to crack down on second jobs as several more Conservative MPs hold lucrative roles with firms based in Caribbean tax havens.
Former attorney general Sir Geoffrey Cox is under fire over his legal earnings of almost £1m.
Two former frontbenchers are being looked into.","The UK government is facing fresh calls to crack down on second jobs as several more Conservative MPs hold lucrative roles with firms based in Caribbean tax havens.
Former attorney general Sir Geoffrey Cox is under fire over his legal earnings of almost £1m.
Two former frontbenchers are being looked into. ",,,https://www.independent.co.uk/news/uk/politics/geoffrey-cox-mps-tax-havens-caribbean-b1954972.html,,Independent,0,1,1,More Tory MPs making money from firms linked to tax havens The UK government is facing fresh calls to crack down on second jobs as several more Conservative MPs hold lucrative roles with firms based in Caribbean tax havens Former attorney general Sir Geoffrey Cox under fire over his legal earnings of almost 1m Two former frontbenchers are being looked into  £,c51ceea0-424f-11ec-b414-df4c8cabd325,2,127,2021-11-10 17:58:11,,2021-11-11 13:49:39,42,2021-11-11 13:49:39,1,2021-11-11 13:49:39,42,1,0,,,well written,5,,,3,,0
27712,2,"Fact-check: WHO selected papaya as ""the most nutritious fruit"" for second consecutive year ",,,fact-check-undefined,,,,,https://nitl.app/fact/224,,,0,0,0, Facebook The WHO strongly encourages the consumption of fruit and vegetables to maintain health prevent obesity but it did not recommend any or vegetable in particular Health experts said comparing the nutrients in papaya and other fruits is misleading Every fruit has different vitamins they recommend eating order to reap health benefits from kinds For it source of vitamin C A including beta carotene Experts added that eating too much fruit can do more harm than good They say it was also important to eat vegetables which have a high content of fibres,002121636648080412,3,32,2021-11-10 18:28:22,,2021-11-11 21:58:17,8,2021-11-11 21:58:17,1,2021-11-11 21:58:17,8,1,0,,,,,,,6,224,0
27713,2,Family of Kenyan woman allegedly murdered by UK soldier to sue MoD,"",Family of Kenyan woman allegedly murdered by UK soldier to sue MoD,family-of-kenyan-woman-allegedly-murdered-by-uk-soldier-to-sue-mod,"The family of a young Kenyan woman allegedly murdered by a British soldier a decade ago plans to sue the MoD over her death.
Wanjiru’s family will challenge the MoD over what it says is a failure to investigate her alleged murder.
Wanjiru was last seen in March 2012 with a British soldier from the military base; her body was found 2 months later.","The family of a young Kenyan woman allegedly murdered by a British soldier a decade ago plans to sue the MoD over her death.
Wanjiru’s family will challenge the MoD over what it says is a failure to investigate her alleged murder.
Wanjiru was last seen in March 2012 with a British soldier from the military base. Her body was found 2 months later.",,,https://www.theguardian.com/uk-news/2021/nov/10/family-of-kenyan-woman-allegedly-murdered-by-uk-soldier-to-sue-mod-agnes-wanjiru,,The Guardian,0,0,1,Family of Kenyan woman allegedly murdered by UK soldier to sue MoD 2 2012 The family of a young Kenyan woman allegedly murdered by British soldier decade ago plans to sue the MoD over her death Wanjiru s will challenge what it says is failure investigate alleged murder was last seen in March with from military base Her body found months later ,3542de20-4259-11ec-b414-df4c8cabd325,1,130,2021-11-10 19:05:45,,2021-11-11 14:33:10,42,2021-11-11 14:33:10,1,2021-11-11 14:33:10,42,1,0,,,minor edits,4,,,3,,0
27714,2,Fatty acid found in palm oil linked to spread of cancer,"",Fatty acid found in palm oil linked to spread of cancer,fatty-acid-found-in-palm-oil-linked-to-spread-of-cancer,"A fatty acid found in palm oil can encourage the spread of cancer.
The study found that palmitic acid promoted metastasis in mouth and skin cancers.
In future, this process could be targeted with drugs or carefully designed eating plans; the team behind the work cautioned against patients putting themselves on diets in the absence of clinical trials.","A fatty acid found in palm oil can encourage the spread of cancer.
The study found that palmitic acid promoted metastasis in mouth and skin cancers.
In future, this process could be targeted with drugs or carefully designed eating plans. The team behind the work cautioned against patients putting themselves on diets in the absence of clinical trials.",,,https://www.theguardian.com/society/2021/nov/10/fatty-acid-found-in-palm-oil-linked-to-spread-of-cancer,,The Guardian,0,0,0,Fatty acid found in palm oil linked to spread of cancer A fatty acid found in palm oil can encourage the spread of cancer The study that palmitic promoted metastasis mouth and skin cancers In future this process could be targeted with drugs or carefully designed eating plans team behind work cautioned against patients putting themselves on diets absence clinical trials ,87b2d750-4259-11ec-b414-df4c8cabd325,1,130,2021-11-10 19:08:03,,2021-11-11 13:53:09,42,2021-11-11 13:53:09,1,2021-11-11 13:53:09,42,1,0,,,minor edits,4,,,3,,0
27715,2,John Cleese pulls out of Cambridge Union event over ‘woke rules’,"",John Cleese pulls out of Cambridge Union event over ‘woke rules’,john-cleese-pulls-out-of-cambridge-union-event-over-woke-rules,"John Cleese has withdrawn from an event at the Cambridge Union, saying he was “blacklisting” himself before “someone else does”.
Cleese was due to address the union on Friday.
He said on Twitter: “I was looking forward to talking to students at the Cambridge Union, but hear someone there has been blacklisted for doing an impersonation of Hitler.”","John Cleese has withdrawn from an event at the Cambridge Union, saying he was “blacklisting” himself before “someone else does”.
Cleese was due to address the union on Friday.
He said on Twitter: “I was looking forward to talking to students at the Cambridge Union, but hear someone there has been blacklisted for doing an impersonation of Hitler.”",,,https://www.theguardian.com/culture/2021/nov/10/john-cleese-pulls-out-of-cambridge-union-event-over-woke-rules,,The Guardian,0,0,0,John Cleese pulls out of Cambridge Union event over woke rules ‘ John Cleese has withdrawn from an event at the Cambridge Union saying he was blacklisting himself before someone else does due to address union on Friday He said Twitter I looking forward talking students but hear there been blacklisted for doing impersonation of Hitler ,dd7c82d0-4259-11ec-b414-df4c8cabd325,1,130,2021-11-10 19:10:27,,2021-11-11 14:15:45,42,2021-11-11 14:15:45,1,2021-11-11 14:15:45,42,1,0,,,well written,5,,,3,,0
27716,2,‘There was a bounty on my head’: the chilling rise of death threat,"",‘There was a bounty on my head’: the chilling rise of the death threat,there-was-a-bounty-on-my-head-the-chilling-rise-of-the-death-threat,"The number of death threats has increased dramatically in the past decade.
This is partly due to the rise of social media and email, blame culture and culture wars are also to blame.
Last year, there was a 13% increase in reports of threats to kill in England and Wales, with 42,307 threats received between April 2020 and March 2021.","The number of death threats has increased dramatically in the past decade.
This is partly due to the rise of social media and email. Blame culture and culture wars are also to blame.
Last year, there was a 13% increase in reports of threats to kill in England and Wales, with 42,307 threats received between April 2020 and March 2021.",,,https://www.theguardian.com/uk-news/2021/nov/10/there-was-a-bounty-on-my-head-the-chilling-rise-of-the-death-threat,,The Guardian,0,0,1,There was a bounty on my head the chilling rise of death threat ‘ 13 42 307 2020 2021 The number of death threats has increased dramatically in the past decade This is partly due to rise social media and email Blame culture wars are also blame Last year there was a increase reports kill England Wales with received between April March ,3aad5290-425a-11ec-b414-df4c8cabd325,1,130,2021-11-10 19:13:04,,2021-11-11 13:48:25,42,2021-11-11 13:48:25,1,2021-11-11 13:48:25,42,1,0,,,minor edits,4,,,3,,0
27717,2,"""He needs to be here, listening"": Devon locals on Geoffrey Cox MP","","‘He needs to be here, listening’: Devon locals on Geoffrey Cox MP",he-needs-to-be-here-listening-devon-locals-on-geoffrey-cox-mp,"Cox is a superb local MP who combines a strong ethos of public service with an astonishing work ethic.
He has built his majority from just over 3,000 to almost 25,000 because of his dogged commitment to serving his constituents.
His independent thinking during the Brexit negotiations benefited the whole country.","Cox is a 'superb' local MP who combines 'a strong ethos of public service with an astonishing work ethic'.
He has built his majority from just over 3,000 to almost 25,000 because of his 'dogged commitment' to serving his constituents.
His independent thinking during the Brexit negotiations benefited the whole country.",,,https://www.theguardian.com/politics/2021/nov/10/he-needs-to-be-here-listening-devon-locals-on-geoffrey-cox-mp,,The Guardian,0,0,1,He needs to be here listening Devon locals on Geoffrey Cox MP ‘ 3 25 Cox is a superb local MP who combines strong ethos of public service with an astonishing work ethic He has built his majority from just over 000 to almost because dogged commitment serving constituents His independent thinking during the Brexit negotiations benefited whole country ,745155a0-425a-11ec-b414-df4c8cabd325,1,130,2021-11-10 19:14:40,,2021-11-11 12:30:47,42,2021-11-11 12:30:47,1,2021-11-11 12:30:47,42,1,0,,,minor edits,4,,,3,,0
